restaurantId,outletId,restaurantName,category,priceLevel,website,status,displayOrder,images
west-midlands-designer-outlet-phata-phat,west-midlands-designer-outlet,Phata Phat,Restaurant,££,https://www.mcarthurglen.com/en/outlets/uk/designer-outlet-west-midlands/food-drink/,active,249,
west-midlands-designer-outlet-pizza-express,west-midlands-designer-outlet,Pizza Express,Restaurant,££,https://www.mcarthurglen.com/en/outlets/uk/designer-outlet-west-midlands/food-drink/,active,250,
west-midlands-designer-outlet-slim-chickens,west-midlands-designer-outlet,Slim Chickens,Fast Food,££,https://www.mcarthurglen.com/en/outlets/uk/designer-outlet-west-midlands/food-drink/,active,251,
west-midlands-designer-outlet-starbucks,west-midlands-designer-outlet,Starbucks,Cafe,££,https://www.mcarthurglen.com/en/outlets/uk/designer-outlet-west-midlands/food-drink/,active,252,
west-midlands-designer-outlet-wagamama,west-midlands-designer-outlet,Wagamama,Restaurant,££,https://www.mcarthurglen.com/en/outlets/uk/designer-outlet-west-midlands/food-drink/,active,253,
clarks-village-caffe-nero,clarks-village,Caffè Nero,Cafe,££,https://www.clarksvillage.co.uk/en/eat-listing,active,900,
clarks-village-slim-chickens,clarks-village,Slim Chickens,Fast Food,££,https://www.clarksvillage.co.uk/en/eat-listing/slim-chickens,active,901,
dalton-park-dancing-betty,dalton-park,Dancing Betty,Restaurant,££,https://www.dalton-park.co.uk/,active,902,
dalton-park-kfc,dalton-park,KFC,Fast Food,££,https://www.dalton-park.co.uk/,active,903,
gunwharf-quays-giggling-squid,gunwharf-quays,Giggling Squid,Restaurant,££,https://www.gunwharf-quays.com/en/eat-listing,active,904,
gunwharf-quays-nandos,gunwharf-quays,Nando's,Restaurant,££,https://www.gunwharf-quays.com/en/eat-listing,active,905,
gunwharf-quays-pizzaexpress,gunwharf-quays,PizzaExpress,Restaurant,££,https://www.gunwharf-quays.com/en/eat-listing,active,906,
the-boulevard-banbridge-burger-king,the-boulevard-banbridge,Burger King,Fast Food,££,https://the-boulevard.co.uk/plan-your-visit/,active,907,
the-boulevard-banbridge-costa-coffee,the-boulevard-banbridge,Costa Coffee,Cafe,££,https://the-boulevard.co.uk/plan-your-visit/,active,908,
the-galleria-outlet-costa-coffee,the-galleria-outlet,Costa Coffee,Cafe,££,https://thegalleria.co.uk/,active,909,
the-galleria-outlet-nandos,the-galleria-outlet,Nando's,Restaurant,££,https://thegalleria.co.uk/,active,910,
the-galleria-outlet-pizzaexpress,the-galleria-outlet,PizzaExpress,Restaurant,££,https://thegalleria.co.uk/,active,911,
the-galleria-outlet-wagamama,the-galleria-outlet,Wagamama,Restaurant,££,https://thegalleria.co.uk/,active,912,
london-designer-outlet-mowchi,london-designer-outlet,Mowchi,Cafe,££,https://www.londondesigneroutlet.com/store-category/food-films/,active,913,
fleetwood-outlet-costa-coffee,fleetwood-outlet,Costa Coffee,Cafe,££,https://affinitylancashire.com/dog-policy/,active,914,
fleetwood-outlet-katies,fleetwood-outlet,Katie's,Cafe,££,https://affinitylancashire.com/stores/katies/,active,915,
fleetwood-outlet-poppies-tearoom,fleetwood-outlet,Poppies Tearoom,Cafe,££,https://affinitylancashire.com/dog-policy/,active,916,
fleetwood-outlet-the-coffee-box-and-bistro,fleetwood-outlet,The Coffee Box & Bistro,Cafe,££,https://affinitylancashire.com/dog-policy/,active,917,
livingston-designer-outlet-bakers-and-baristas,livingston-designer-outlet,Bakers and Baristas,Cafe,££,https://livingston-designer-outlet.co.uk/store-directory,active,918,
livingston-designer-outlet-cafebar-1962,livingston-designer-outlet,Cafebar 1962,Restaurant,££,https://livingston-designer-outlet.co.uk/stores/cafebar-1962,active,919,
livingston-designer-outlet-caffe-nero,livingston-designer-outlet,Caffe Nero,Cafe,££,https://livingston-designer-outlet.co.uk/store-directory,active,920,
livingston-designer-outlet-chopstix-noodle-bar,livingston-designer-outlet,Chopstix Noodle Bar,Fast Food,££,https://livingston-designer-outlet.co.uk/store-directory,active,921,
livingston-designer-outlet-costa-coffee,livingston-designer-outlet,Costa Coffee,Cafe,££,https://livingston-designer-outlet.co.uk/store-directory,active,922,
livingston-designer-outlet-hamilton-and-brown,livingston-designer-outlet,Hamilton and Brown,Food,££,https://livingston-designer-outlet.co.uk/stores/hamilton-and-brown,active,923,
livingston-designer-outlet-hot-flame,livingston-designer-outlet,Hot Flame,Restaurant,££,https://livingston-designer-outlet.co.uk/stores/hot-flame,active,924,
livingston-designer-outlet-kastriots-gyros-2-go,livingston-designer-outlet,Kastriot’s Gyros 2 Go,Fast Food,££,https://livingston-designer-outlet.co.uk/store-directory,active,925,
livingston-designer-outlet-mcdonalds,livingston-designer-outlet,McDonald’s,Fast Food,££,https://livingston-designer-outlet.co.uk/store-directory,active,926,
livingston-designer-outlet-millies-cookies,livingston-designer-outlet,Millie’s Cookies,Dessert,££,https://livingston-designer-outlet.co.uk/store-directory,active,927,
livingston-designer-outlet-pizza-express,livingston-designer-outlet,Pizza Express,Restaurant,££,https://livingston-designer-outlet.co.uk/store-directory,active,928,
livingston-designer-outlet-pizza-hut,livingston-designer-outlet,Pizza Hut,Restaurant,££,https://livingston-designer-outlet.co.uk/store-directory,active,929,
livingston-designer-outlet-starbucks,livingston-designer-outlet,Starbucks,Cafe,££,https://livingston-designer-outlet.co.uk/store-directory,active,930,
livingston-designer-outlet-subway,livingston-designer-outlet,Subway,Fast Food,££,https://livingston-designer-outlet.co.uk/store-directory,active,931,
livingston-designer-outlet-tikka-nation,livingston-designer-outlet,Tikka Nation,Fast Food,££,https://livingston-designer-outlet.co.uk/store-directory,active,932,
livingston-designer-outlet-wetherspoon,livingston-designer-outlet,Wetherspoon,Restaurant,££,https://livingston-designer-outlet.co.uk/store-directory,active,933,
braintree-village-bills,braintree-village,Bill's,Restaurant,££,https://www.braintree-village.com/en/eat-listing,active,1,
braintree-village-brick-lane-bagel-co,braintree-village,Brick Lane Bagel Co,Bagels,££,https://www.braintree-village.com/en/eat-listing,active,2,
braintree-village-churros,braintree-village,Churros,Dessert,££,https://www.braintree-village.com/en/eat-listing,active,3,
braintree-village-cornish-bakery,braintree-village,Cornish Bakery,Bakery Cafe,££,https://www.braintree-village.com/en/eat-listing,active,4,
braintree-village-costa-coffee,braintree-village,Costa Coffee,Cafe,££,https://www.braintree-village.com/en/eat-listing,active,5,
braintree-village-gelato-e-ciambella,braintree-village,Gelato è Ciambella,Dessert,££,https://www.braintree-village.com/en/eat-listing,active,6,
braintree-village-pizzaexpress,braintree-village,PizzaExpress,Restaurant,££,https://www.braintree-village.com/en/eat-listing,active,7,
braintree-village-pret-a-manger,braintree-village,Pret A Manger,Cafe,££,https://www.braintree-village.com/en/eat-listing,active,8,
braintree-village-smashed,braintree-village,SMÄSHED,Burgers,££,https://www.braintree-village.com/en/eat-listing,active,9,
braintree-village-the-real-greek,braintree-village,The Real Greek,Greek,££,https://www.braintree-village.com/en/eat-listing,active,10,
braintree-village-thick-or-thin-piadina,braintree-village,Thick or Thin? Piadina,Piadina,££,https://www.braintree-village.com/en/eat-listing,active,11,
braintree-village-top-dog,braintree-village,Top Dog,Street Food,££,https://www.braintree-village.com/en/eat-listing,active,12,
braintree-village-wildwood,braintree-village,Wildwood,Restaurant,££,https://www.braintree-village.com/en/eat-listing,active,13,
affinity-sterling-mills-bakers-and-baristas,affinity-sterling-mills,Bakers + Baristas,Cafe,££,https://www.sterlingmills.com/stores-at-sterling-mills/bbs-coffee-and-muffins,active,1,
affinity-sterling-mills-costa,affinity-sterling-mills,Costa,Cafe,££,https://www.sterlingmills.com/stores-at-sterling-mills/costa,active,2,
affinity-sterling-mills-greggs,affinity-sterling-mills,Greggs,Fast Food,££,https://www.sterlingmills.com/stores-at-sterling-mills/greggs,active,3,
viaport-asia-outlet-shopping-agazade-cag-kebabi,viaport-asia-outlet-shopping,Ağazade Cağ Kebabı,,,https://www.viaport.com.tr/tr/magazalar,active,1,
viaport-asia-outlet-shopping-arbys,viaport-asia-outlet-shopping,Arby's,,,https://www.viaport.com.tr/tr/magazalar,active,2,
viaport-asia-outlet-shopping-baydoner,viaport-asia-outlet-shopping,Baydöner,,,https://www.viaport.com.tr/tr/magazalar,active,3,
viaport-asia-outlet-shopping-bereket-doner,viaport-asia-outlet-shopping,Bereket Döner,,,https://www.viaport.com.tr/tr/magazalar,active,4,
viaport-asia-outlet-shopping-burger-yiyelim,viaport-asia-outlet-shopping,Burger Yiyelim,,,https://www.viaport.com.tr/tr/magazalar,active,5,
viaport-asia-outlet-shopping-bottega,viaport-asia-outlet-shopping,Bottega,,,https://www.viaport.com.tr/tr/magazalar,active,6,
viaport-asia-outlet-shopping-burger-king,viaport-asia-outlet-shopping,Burger King,,,https://www.viaport.com.tr/tr/magazalar,active,7,
viaport-asia-outlet-shopping-burger-king-2,viaport-asia-outlet-shopping,Burger King - 2,,,https://www.viaport.com.tr/tr/magazalar,active,8,
viaport-asia-outlet-shopping-cajun-corner,viaport-asia-outlet-shopping,Cajun Corner,,,https://www.viaport.com.tr/tr/magazalar,active,9,
viaport-asia-outlet-shopping-captain-burger,viaport-asia-outlet-shopping,Captain Burger,,,https://www.viaport.com.tr/tr/magazalar,active,10,
viaport-asia-outlet-shopping-colombia-coffee,viaport-asia-outlet-shopping,Colombia Coffee,,,https://www.viaport.com.tr/tr/magazalar,active,11,
viaport-asia-outlet-shopping-chef-kavurma,viaport-asia-outlet-shopping,Chef Kavurma,,,https://www.viaport.com.tr/tr/magazalar,active,12,
viaport-asia-outlet-shopping-durumle,viaport-asia-outlet-shopping,Dürümle,,,https://www.viaport.com.tr/tr/magazalar,active,13,
viaport-asia-outlet-shopping-dml-turk-kahvesi,viaport-asia-outlet-shopping,DML Türk Kahvesi,,,https://www.viaport.com.tr/tr/magazalar,active,14,
viaport-asia-outlet-shopping-doyuyo,viaport-asia-outlet-shopping,Doyuyo,,,https://www.viaport.com.tr/tr/magazalar,active,15,
viaport-asia-outlet-shopping-firuz-baklava,viaport-asia-outlet-shopping,Firuz Baklava,,,https://www.viaport.com.tr/tr/magazalar,active,16,
viaport-asia-outlet-shopping-gunaydin-kofte-doner,viaport-asia-outlet-shopping,Günaydın Köfte & Döner,,,https://www.viaport.com.tr/tr/magazalar,active,17,
viaport-asia-outlet-shopping-green-salads,viaport-asia-outlet-shopping,Green Salads,,,https://www.viaport.com.tr/tr/magazalar,active,18,
viaport-asia-outlet-shopping-greenwich-coffee,viaport-asia-outlet-shopping,Greenwich Coffee,,,https://www.viaport.com.tr/tr/magazalar,active,19,
viaport-asia-outlet-shopping-happy-moons,viaport-asia-outlet-shopping,Happy Moon's,,,https://www.viaport.com.tr/tr/magazalar,active,20,
viaport-asia-outlet-shopping-hd-iskender,viaport-asia-outlet-shopping,HD İskender,,,https://www.viaport.com.tr/tr/magazalar,active,21,
viaport-asia-outlet-shopping-hd-iskender-2,viaport-asia-outlet-shopping,HD İskender - 2,,,https://www.viaport.com.tr/tr/magazalar,active,22,
viaport-asia-outlet-shopping-helvaci-ali,viaport-asia-outlet-shopping,Helvacı Ali,,,https://www.viaport.com.tr/tr/magazalar,active,23,
viaport-asia-outlet-shopping-kazan-kofte,viaport-asia-outlet-shopping,Kazan Köfte,,,https://www.viaport.com.tr/tr/magazalar,active,24,
viaport-asia-outlet-shopping-kavale,viaport-asia-outlet-shopping,Kavale,,,https://www.viaport.com.tr/tr/magazalar,active,25,
viaport-asia-outlet-shopping-captain-doner,viaport-asia-outlet-shopping,Captain Döner,,,https://www.viaport.com.tr/tr/magazalar,active,26,
viaport-asia-outlet-shopping-ziyafe-kayseri-mutfagi,viaport-asia-outlet-shopping,Ziyafe Kayseri Mutfağı,,,https://www.viaport.com.tr/tr/magazalar,active,27,
viaport-asia-outlet-shopping-krispy-kreme,viaport-asia-outlet-shopping,Krispy Kreme,,,https://www.viaport.com.tr/tr/magazalar,active,28,
viaport-asia-outlet-shopping-magnolia-shop,viaport-asia-outlet-shopping,Magnolia Shop,,,https://www.viaport.com.tr/tr/magazalar,active,29,
viaport-asia-outlet-shopping-makarnam,viaport-asia-outlet-shopping,Makarnam,,,https://www.viaport.com.tr/tr/magazalar,active,30,
viaport-asia-outlet-shopping-maydonoz-doner,viaport-asia-outlet-shopping,Maydonoz Döner,,,https://www.viaport.com.tr/tr/magazalar,active,31,
viaport-asia-outlet-shopping-mado,viaport-asia-outlet-shopping,Mado,,,https://www.viaport.com.tr/tr/magazalar,active,32,
viaport-asia-outlet-shopping-mcdonalds,viaport-asia-outlet-shopping,McDonald's,,,https://www.viaport.com.tr/tr/magazalar,active,33,
viaport-asia-outlet-shopping-pep-fries,viaport-asia-outlet-shopping,Pep&Fries,,,https://www.viaport.com.tr/tr/magazalar,active,34,
viaport-asia-outlet-shopping-pidem,viaport-asia-outlet-shopping,Pidem,,,https://www.viaport.com.tr/tr/magazalar,active,35,
viaport-asia-outlet-shopping-popeyes,viaport-asia-outlet-shopping,Popeyes,,,https://www.viaport.com.tr/tr/magazalar,active,36,
viaport-asia-outlet-shopping-saloon-burger,viaport-asia-outlet-shopping,Saloon Burger,,,https://www.viaport.com.tr/tr/magazalar,active,37,
viaport-asia-outlet-shopping-starbucks,viaport-asia-outlet-shopping,Starbucks,,,https://www.viaport.com.tr/tr/magazalar,active,38,
viaport-asia-outlet-shopping-serander-cafe,viaport-asia-outlet-shopping,Serander Cafe,,,https://www.viaport.com.tr/tr/magazalar,active,39,
viaport-asia-outlet-shopping-simit-sarayi,viaport-asia-outlet-shopping,Simit Sarayı,,,https://www.viaport.com.tr/tr/magazalar,active,40,
viaport-asia-outlet-shopping-simit-sarayi-2,viaport-asia-outlet-shopping,Simit Sarayı - 2,,,https://www.viaport.com.tr/tr/magazalar,active,41,
viaport-asia-outlet-shopping-simit-sarayi-3,viaport-asia-outlet-shopping,Simit Sarayı - 3,,,https://www.viaport.com.tr/tr/magazalar,active,42,
viaport-asia-outlet-shopping-sutliye,viaport-asia-outlet-shopping,Sütliye,,,https://www.viaport.com.tr/tr/magazalar,active,43,
viaport-asia-outlet-shopping-tavuk-dunyasi,viaport-asia-outlet-shopping,Tavuk Dünyası,,,https://www.viaport.com.tr/tr/magazalar,active,44,
viaport-asia-outlet-shopping-the-co-coffee,viaport-asia-outlet-shopping,The Co Coffee,,,https://www.viaport.com.tr/tr/magazalar,active,45,
viaport-asia-outlet-shopping-usta-donerci-sbarro,viaport-asia-outlet-shopping,Usta Dönerci Sbarro,,,https://www.viaport.com.tr/tr/magazalar,active,46,
viaport-asia-outlet-shopping-pilav-tanem,viaport-asia-outlet-shopping,Pilav Tanem,,,https://www.viaport.com.tr/tr/magazalar,active,47,
viaport-asia-outlet-shopping-islak-burger,viaport-asia-outlet-shopping,Islak Burger,,,https://www.viaport.com.tr/tr/magazalar,active,48,
viaport-asia-outlet-shopping-1401-coffee,viaport-asia-outlet-shopping,1401 Coffee,,,https://www.viaport.com.tr/tr/magazalar,active,49,
olivium-outlet-center-burger-king,olivium-outlet-center,Burger King,,,https://olivium.com.tr/tr/foods,active,1,
olivium-outlet-center-popeyes,olivium-outlet-center,Popeyes,,,https://olivium.com.tr/tr/foods,active,2,
olivium-outlet-center-arbys,olivium-outlet-center,Arby's,,,https://olivium.com.tr/tr/foods,active,3,
olivium-outlet-center-pidem,olivium-outlet-center,Pidem,,,https://olivium.com.tr/tr/foods,active,4,
olivium-outlet-center-bursa-kebap-evi,olivium-outlet-center,Bursa Kebap Evi,,,https://olivium.com.tr/tr/foods,active,5,
olivium-outlet-center-terra-pizza,olivium-outlet-center,Terra Pizza,,,https://olivium.com.tr/tr/foods,active,6,
olivium-outlet-center-tavuk-dunyasi,olivium-outlet-center,Tavuk Dünyası,,,https://olivium.com.tr/tr/foods,active,7,
olivium-outlet-center-hd-iskender,olivium-outlet-center,HD İskender,,,https://olivium.com.tr/tr/foods,active,8,
olivium-outlet-center-green-salads,olivium-outlet-center,Green Salads,,,https://olivium.com.tr/tr/foods,active,9,
olivium-outlet-center-saloon-burger,olivium-outlet-center,Saloon Burger,,,https://olivium.com.tr/tr/foods,active,10,
olivium-outlet-center-durumle,olivium-outlet-center,Dürümle,,,https://olivium.com.tr/tr/foods,active,11,
olivium-outlet-center-cajun-corner,olivium-outlet-center,Cajun Corner,,,https://olivium.com.tr/tr/foods,active,12,
olivium-outlet-center-kumpirbox,olivium-outlet-center,Kumpirbox,,,https://olivium.com.tr/tr/foods,active,13,
olivium-outlet-center-chef-salads,olivium-outlet-center,Chef Salads,,,https://olivium.com.tr/tr/foods,active,14,
olivium-outlet-center-asli-cafe,olivium-outlet-center,Aslı Cafe,,,https://olivium.com.tr/tr/foods,active,15,
olivium-outlet-center-caribou-coffee,olivium-outlet-center,Caribou Coffee,,,https://olivium.com.tr/tr/foods,active,16,
olivium-outlet-center-kofte-piyaz-kadirgali,olivium-outlet-center,Köfte Piyaz Kadırgalı,,,https://olivium.com.tr/tr/foods,active,17,
olivium-outlet-center-my-donuts,olivium-outlet-center,My Donut's,,,https://olivium.com.tr/tr/foods,active,18,
olivium-outlet-center-richards-coffee,olivium-outlet-center,Richard's Coffee,,,https://olivium.com.tr/tr/foods,active,19,
olivium-outlet-center-caffe-nero,olivium-outlet-center,Caffè Nero,,,https://olivium.com.tr/tr/foods,active,20,
olivium-outlet-center-cilgin-waffle,olivium-outlet-center,Çılgın Waffle,,,https://olivium.com.tr/tr/foods,active,21,
olivium-outlet-center-usta-doner,olivium-outlet-center,Usta Döner,,,https://olivium.com.tr/tr/foods,active,22,
olivium-outlet-center-sbarro,olivium-outlet-center,Sbarro,,,https://olivium.com.tr/tr/foods,active,23,
olivium-outlet-center-barrels-oil,olivium-outlet-center,Barrels & Oil,,,https://olivium.com.tr/tr/foods,active,24,
olivium-outlet-center-kasap-doner,olivium-outlet-center,Kasap Döner,,,https://olivium.com.tr/tr/foods,active,25,
starcity-outlet-alacati-muhallebicisi,starcity-outlet,Alaçatı Muhallebicisi,,,https://www.starcity.com.tr/app/index.php,active,1,
starcity-outlet-arbys,starcity-outlet,Arbys,,,https://www.starcity.com.tr/app/index.php,active,2,
starcity-outlet-baydoner,starcity-outlet,Baydöner,,,https://www.starcity.com.tr/app/index.php,active,3,
starcity-outlet-bereket-doner,starcity-outlet,Bereket Döner,,,https://www.starcity.com.tr/app/index.php,active,4,
starcity-outlet-big-bubble-tea,starcity-outlet,Big Bubble Tea,,,https://www.starcity.com.tr/app/index.php,active,5,
starcity-outlet-burger-king,starcity-outlet,Burger King,,,https://www.starcity.com.tr/app/index.php,active,6,
starcity-outlet-bursa-kebap-evi,starcity-outlet,Bursa Kebap Evi,,,https://www.starcity.com.tr/app/index.php,active,7,
starcity-outlet-caribou-coffee,starcity-outlet,Caribou Coffee,,,https://www.starcity.com.tr/app/index.php,active,8,
starcity-outlet-carls-jr,starcity-outlet,Carl’s Jr.,,,https://www.starcity.com.tr/app/index.php,active,9,
starcity-outlet-doyuyo,starcity-outlet,Doyuyo,,,https://www.starcity.com.tr/app/index.php,active,10,
starcity-outlet-durumle,starcity-outlet,Dürümle,,,https://www.starcity.com.tr/app/index.php,active,11,
starcity-outlet-green-salads,starcity-outlet,Green Salads,,,https://www.starcity.com.tr/app/index.php,active,12,
starcity-outlet-hd-iskender,starcity-outlet,Hd İskender,,,https://www.starcity.com.tr/app/index.php,active,13,
starcity-outlet-kahve-dunyasi,starcity-outlet,Kahve Dünyası,,,https://www.starcity.com.tr/app/index.php,active,14,
starcity-outlet-pidem,starcity-outlet,Pidem,,,https://www.starcity.com.tr/app/index.php,active,15,
starcity-outlet-popeyes,starcity-outlet,Popeyes,,,https://www.starcity.com.tr/app/index.php,active,16,
starcity-outlet-saloon-burger,starcity-outlet,Saloon Burger,,,https://www.starcity.com.tr/app/index.php,active,17,
starcity-outlet-sbarro,starcity-outlet,Sbarro,,,https://www.starcity.com.tr/app/index.php,active,18,
starcity-outlet-sokak-simiti,starcity-outlet,Sokak Simit'i,,,https://www.starcity.com.tr/app/index.php,active,19,
starcity-outlet-starbucks,starcity-outlet,Starbucks,,,https://www.starcity.com.tr/app/index.php,active,20,
starcity-outlet-tavuk-dunyasi,starcity-outlet,Tavuk Dünyası,,,https://www.starcity.com.tr/app/index.php,active,21,
starcity-outlet-tea-more,starcity-outlet,Tea&more,,,https://www.starcity.com.tr/app/index.php,active,22,
starcity-outlet-terra-pizza,starcity-outlet,Terra Pizza,,,https://www.starcity.com.tr/app/index.php,active,23,
starcity-outlet-usta-donerci,starcity-outlet,Usta Dönerci,,,https://www.starcity.com.tr/app/index.php,active,24,
venezia-mega-outlet-pidem,venezia-mega-outlet,Pidem,Fast Food,,https://veneziamegaoutlet.com/index.php/foods,active,1,
venezia-mega-outlet-saloon-burger,venezia-mega-outlet,Saloon Burger,Fast Food,,https://veneziamegaoutlet.com/index.php/foods,active,2,
venezia-mega-outlet-arbys,venezia-mega-outlet,Arby's,Fast Food,,https://veneziamegaoutlet.com/index.php/foods,active,3,
venezia-mega-outlet-burger-king,venezia-mega-outlet,Burger King,Fast Food,,https://veneziamegaoutlet.com/index.php/foods,active,4,
venezia-mega-outlet-popeyes,venezia-mega-outlet,Popeyes,Fast Food,,https://veneziamegaoutlet.com/index.php/foods,active,5,
venezia-mega-outlet-doyuyo,venezia-mega-outlet,Doyuyo!,Fast Food,,https://veneziamegaoutlet.com/index.php/foods,active,6,
venezia-mega-outlet-terra-pizza,venezia-mega-outlet,Terra Pizza,Fast Food,,https://veneziamegaoutlet.com/index.php/foods,active,7,
venezia-mega-outlet-durumle,venezia-mega-outlet,Dürümle,Fast Food,,https://veneziamegaoutlet.com/index.php/foods,active,8,
venezia-mega-outlet-harbi-burger,venezia-mega-outlet,Harbi Burger,Fast Food,,https://veneziamegaoutlet.com/index.php/foods,active,9,
venezia-mega-outlet-burger-yiyelim,venezia-mega-outlet,Burger Yiyelim,Fast Food,,https://veneziamegaoutlet.com/index.php/foods,active,10,
venezia-mega-outlet-kibris-limonatacisi,venezia-mega-outlet,Kıbrıs Limonatacısı,Restaurant & Cafe,,https://veneziamegaoutlet.com/index.php/foods,active,11,
venezia-mega-outlet-cafe-del-nord,venezia-mega-outlet,Cafe Del Nord,Restaurant & Cafe,,https://veneziamegaoutlet.com/index.php/foods,active,12,
venezia-mega-outlet-dawn-cafe,venezia-mega-outlet,Dawn Cafe,Restaurant & Cafe,,https://veneziamegaoutlet.com/index.php/foods,active,13,
venezia-mega-outlet-faruk-gulluoglu,venezia-mega-outlet,Faruk Güllüoğlu,Restaurant & Cafe,,https://veneziamegaoutlet.com/index.php/foods,active,14,
venezia-mega-outlet-dilek-pastanesi,venezia-mega-outlet,Dilek Pastanesi,Restaurant & Cafe,,https://veneziamegaoutlet.com/index.php/foods,active,15,
venezia-mega-outlet-usta-donerci,venezia-mega-outlet,Usta Dönerci,Restaurant & Cafe,,https://veneziamegaoutlet.com/index.php/foods,active,16,
venezia-mega-outlet-gonul-kahvesi,venezia-mega-outlet,Gönül Kahvesi,Restaurant & Cafe,,https://veneziamegaoutlet.com/index.php/foods,active,17,
venezia-mega-outlet-starbucks-avm-kati,venezia-mega-outlet,Starbucks - AVM Katı,Restaurant & Cafe,,https://veneziamegaoutlet.com/index.php/foods,active,18,
venezia-mega-outlet-mado,venezia-mega-outlet,Mado,Restaurant & Cafe,,https://veneziamegaoutlet.com/index.php/foods,active,19,
venezia-mega-outlet-kayseri-mutfagi,venezia-mega-outlet,Kayseri Mutfağı,Restaurant & Cafe,,https://veneziamegaoutlet.com/index.php/foods,active,20,
venezia-mega-outlet-kahve-dunyasi,venezia-mega-outlet,Kahve Dünyası,Restaurant & Cafe,,https://veneziamegaoutlet.com/index.php/foods,active,21,
venezia-mega-outlet-green-salads,venezia-mega-outlet,Green Salads,Restaurant & Cafe,,https://veneziamegaoutlet.com/index.php/foods,active,22,
venezia-mega-outlet-starbucks-cadde-kati,venezia-mega-outlet,Starbucks - Cadde Katı,Restaurant & Cafe,,https://veneziamegaoutlet.com/index.php/foods,active,23,
venezia-mega-outlet-vitamin-juice,venezia-mega-outlet,Vitamin Juice,Restaurant & Cafe,,https://veneziamegaoutlet.com/index.php/foods,active,24,
venezia-mega-outlet-tavuk-dunyasi,venezia-mega-outlet,Tavuk Dünyası,Restaurant & Cafe,,https://veneziamegaoutlet.com/index.php/foods,active,25,
venezia-mega-outlet-hd-iskender,venezia-mega-outlet,HD İskender,Restaurant & Cafe,,https://veneziamegaoutlet.com/index.php/foods,active,26,
venezia-mega-outlet-krispy-kreme,venezia-mega-outlet,Krispy Kreme,Restaurant & Cafe,,https://veneziamegaoutlet.com/index.php/foods,active,27,
venezia-mega-outlet-levent-borek,venezia-mega-outlet,Levent Börek,Restaurant & Cafe,,https://veneziamegaoutlet.com/index.php/foods,active,28,
venezia-mega-outlet-big-bubble-tea,venezia-mega-outlet,Big Bubble Tea,Restaurant & Cafe,,https://veneziamegaoutlet.com/index.php/foods,active,29,
venezia-mega-outlet-tchibo,venezia-mega-outlet,Tchibo,Restaurant & Cafe,,https://veneziamegaoutlet.com/index.php/foods,active,30,
venezia-mega-outlet-oses-cigkofte,venezia-mega-outlet,Oses Çiğköfte,Restaurant & Cafe,,https://veneziamegaoutlet.com/index.php/foods,active,31,
venezia-mega-outlet-afyon-lokum-atolyesi,venezia-mega-outlet,Afyon Lokum Atölyesi,Restaurant & Cafe,,https://veneziamegaoutlet.com/index.php/foods,active,32,
venezia-mega-outlet-hello-sweetie,venezia-mega-outlet,Hello Sweetie,Restaurant & Cafe,,https://veneziamegaoutlet.com/index.php/foods,active,33,
venezia-mega-outlet-helvaci-ali,venezia-mega-outlet,Helvacı Ali,Restaurant & Cafe,,https://veneziamegaoutlet.com/index.php/foods,active,34,
venezia-mega-outlet-bi-dilim,venezia-mega-outlet,Bi Dilim,Restaurant & Cafe,,https://veneziamegaoutlet.com/index.php/foods,active,35,
venezia-mega-outlet-mr-cheesy,venezia-mega-outlet,Mr. Cheesy,Restaurant & Cafe,,https://veneziamegaoutlet.com/index.php/foods,active,36,
venezia-mega-outlet-vesca-cikolata,venezia-mega-outlet,Vesca Çikolata,Restaurant & Cafe,,https://veneziamegaoutlet.com/index.php/foods,active,37,
venezia-mega-outlet-cold-stone,venezia-mega-outlet,Cold Stone,Restaurant & Cafe,,https://veneziamegaoutlet.com/index.php/foods,active,38,
212-outlet-coolan-sweet-cafe,212-outlet,Coolan Sweet Cafe,,,https://212outlet.com/tr/yeme-icme/,active,1,
212-outlet-incir,212-outlet,İncir,,,https://212outlet.com/tr/yeme-icme/,active,2,
212-outlet-pidem,212-outlet,Pidem,,,https://212outlet.com/tr/yeme-icme/,active,3,
212-outlet-bursa-kebap-evi,212-outlet,Bursa Kebap Evi,,,https://212outlet.com/tr/yeme-icme/,active,4,
212-outlet-burger-king,212-outlet,Burger King,,,https://212outlet.com/tr/yeme-icme/,active,5,
212-outlet-kasap-doner,212-outlet,Kasap Döner,,,https://212outlet.com/tr/yeme-icme/,active,6,
212-outlet-arbys,212-outlet,Arby’s,,,https://212outlet.com/tr/yeme-icme/,active,7,
212-outlet-kumpir-box,212-outlet,Kumpir Box,,,https://212outlet.com/tr/yeme-icme/,active,8,
212-outlet-illede-doner,212-outlet,İllede Döner,,,https://212outlet.com/tr/yeme-icme/,active,9,
212-outlet-popeyes,212-outlet,Popeyes,,,https://212outlet.com/tr/yeme-icme/,active,10,
212-outlet-green-salads,212-outlet,Green Salads,,,https://212outlet.com/tr/yeme-icme/,active,11,
212-outlet-saloon-burger,212-outlet,Saloon Burger,,,https://212outlet.com/tr/yeme-icme/,active,12,
212-outlet-adabella-pizza,212-outlet,Adabella Pizza,,,https://212outlet.com/tr/yeme-icme/,active,13,
212-outlet-mc-donalds,212-outlet,Mc Donalds,,,https://212outlet.com/tr/yeme-icme/,active,14,
